,id,tweet_text,created_at,source,public_metrics,language,retweet_count,reply_count,like_count,quote_count
38,1516962873649639425,"RT @Quinvertebrate: Inspired by the cobalt blue tarantula!😊
#pixelart https://t.co/AVjYr31K35",2022-04-21 02:11:47+00:00,Twitter for Android,"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,27,0,0,0
39,1516962864388612096,"RT @blknatsuo: // tarantula
.
.
.
.
.
.
.
.
.
i jus found out that the spider leg sound from minecraft is not exaggerated &amp; that this is wh…",2022-04-21 02:11:45+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
40,1516962465950535681,@nonpedagogy Beware the tarantula…,2022-04-21 02:10:10+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",hi,0,1,1,0
41,1516962287621271553,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 02:09:27+00:00,Twitter Web App,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
42,1516961114759778304,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 02:04:48+00:00,Twitter for iPhone,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
43,1516960577024712706,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 02:02:39+00:00,Twitter for iPad,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
44,1516959771886485505,Someone should make a tarantula egg fried rice and called it Haachama Chicken Rice,2022-04-21 01:59:28+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
45,1516959403538231297,"#VIDEO: Si piensas que las tarántulas son temibles imagina el tipo de criatura que las caza

https://t.co/rz160hr5uC",2022-04-21 01:58:00+00:00,TweetDeck,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",es,1,0,3,1
46,1516959198185099265,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:57:11+00:00,Twitter Web App,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
47,1516958859662876672,Tarantula by Azealia Banks is so underrated,2022-04-21 01:55:50+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
48,1516958775802011650,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:55:30+00:00,Twitter for Android,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
49,1516958473811939329,RT @La__belica2_: La tarántula demuestra solita la desesperación q tiene por seguir impune y los cabeza de termo pinchado se lo festejan.…,2022-04-21 01:54:18+00:00,Twitter for Android,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,4,0,0,0
50,1516957993014812674,"RT @ElPencheSaint: Hoy, después de 3 cirugías, electro-quimio, medicinas y una cirugía más, me informaron que el cáncer que sufre la Taránt…",2022-04-21 01:52:23+00:00,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,1,0,0,0
51,1516957790836641792,@Norwegian_Lars My little brother’s pet tarantula got out one day. Never found it. Uneasy feeling. I left soon thereafter. 🕷,2022-04-21 01:51:35+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
52,1516957578521358336,"The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora of young stars is at lower right. Some stars have already exploded, causing shockwaves that heated surrounding gas: https://t.co/f45JAtNJ8D https://t.co/STdjQOUt21",2022-04-21 01:50:45+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
53,1516957427807264768,"Tarantula
#nfts #nftcommunity #nftartist #nftart #nftcollector #nftmarketplace #NFTGiveaway #nftcollect #nftcollectibles https://t.co/WFkB2MozLk",2022-04-21 01:50:09+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,0,0,0,0
54,1516957427605848064,"La tengo bien consentida
#Tarantula #comiendo https://t.co/rcX85drkLc",2022-04-21 01:50:09+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",es,0,0,5,0
55,1516957263403094016,RT @tigre903: No veo a ningún hp mamerto senador como el dormilón @intiasprilla o el impoluto @IvanCepedaCast o el gran defensor de derecho…,2022-04-21 01:49:29+00:00,Twitter for Android,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,3,0,0,0
56,1516957145245356043,@edsdiscostick I can have a pet tarantula but if I see that little spider on my wall I will scream my mom name so loud 💀,2022-04-21 01:49:01+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,0,1,3,0
57,1516957118871580673,RT @tigre903: No veo a ningún hp mamerto senador como el dormilón @intiasprilla o el impoluto @IvanCepedaCast o el gran defensor de derecho…,2022-04-21 01:48:55+00:00,Twitter for Android,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,3,0,0,0
58,1516956811219329026,RT @tigre903: No veo a ningún hp mamerto senador como el dormilón @intiasprilla o el impoluto @IvanCepedaCast o el gran defensor de derecho…,2022-04-21 01:47:42+00:00,Twitter for Android,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,3,0,0,0
59,1516956635108839425,My predictions really done for cuz of this walking tarantula this is crazy,2022-04-21 01:47:00+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,0,1,2,0
60,1516956220829036544,"que ternura lxs jóvenes
trasladando una tarántula a una planta en un cantero de la calle

en medicina estudiantes duermen junto a cadáveres",2022-04-21 01:45:21+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,0,0,0,0
61,1516956157478424577,"Defiendan a la cacata esa que no llegue a tarántula, ese fue el mandato",2022-04-21 01:45:06+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,0,0,0,0
62,1516955163529031680,RT @JusticeTalkz: Tarantula https://t.co/3j8gA6BsIX,2022-04-21 01:41:09+00:00,Twitter for iPhone,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,7,0,0,0
63,1516954938278035456,Como que ta’ de cargar la Tarántula! 🫣🫣 si o si?? 😏😏,2022-04-21 01:40:15+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,0,0,0,0
64,1516954520437227520,"No veo a ningún hp mamerto senador como el dormilón @intiasprilla o el impoluto @IvanCepedaCast o el gran defensor de derechos humanos el tarántula muisca @GustavoBolivar lamentando la muerte de los soldados, si no defienden las instituciones desde ahora no lo harán si llegan... https://t.co/NpEtTUQ0Km",2022-04-21 01:38:35+00:00,Twitter for Android,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",es,3,1,6,0
65,1516954409468633089,"RT @NASAHubble: The Tarantula Nebula is a huge star-forming region located 170,000 light-years from Earth.

The collection of stars in the…",2022-04-21 01:38:09+00:00,Twitter for Android,"{'retweet_count': 835, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,835,0,0,0
66,1516954318003314688,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:37:47+00:00,Twitter for Android,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
67,1516954224193589249,@thomasheadon a tarantula is 100 metres from your location and rapidly approaching 😁,2022-04-21 01:37:25+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
68,1516953869799936000,"LIVE NOW :)

Wed Night Live Tarantula Stream - come chat and meet my tarantulas https://t.co/E3jtIld90U via @YouTube 

#Tarantula #Live #STREAM #WednesdayVibe",2022-04-21 01:36:00+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
69,1516953178012454912,RT @maiz_julio: 📷 thedemon-hauntedworld: NGC 2070 - Tarantula nebula - 30 Doradus The Tarantula Nebula is an H II region in the Large Magel…,2022-04-21 01:33:15+00:00,Twitter for iPad,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,17,0,0,0
70,1516952685043499009,Boston tiene a Durant asediado! La creta la tarántula ta’ muy arroyada,2022-04-21 01:31:18+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,0,0,0,0
71,1516952367828135937,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:30:02+00:00,Twitter Web App,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
72,1516952291844272128,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:29:44+00:00,Twitter for Android,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
73,1516952086868598784,The fact that I thought this crab was a big ass tarantula walking around on the beach 😭,2022-04-21 01:28:55+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
74,1516951959613296640,"not posting this on main but heres a rushed ref for my little minecraft avatar sona thing. hes a cave spider but like, a cave spider furry, but also like a cobalt blue tarantula. girl idk the slime is coming https://t.co/fa0MNiByjc",2022-04-21 01:28:25+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,0,1,4,0
75,1516951506594971649,"Hoy en productos raros de Amazon:

https://t.co/GZqOpGiURf",2022-04-21 01:26:37+00:00,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,0,0,0,0
76,1516950486456410112,The types of photo's that keep me up at night...  #Person #Human #Invertebrate #Animal #Insect #Tarantula #Spider #Arachnid https://t.co/bng2mKaGpW,2022-04-21 01:22:34+00:00,Clickasnap,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
77,1516950402918457344,"RT @zagaz1971: @martuchi63 @g_quadri si cuadri , no seas envidioso, tu sigue tomando vino con la tarántula esa que tienes ahí un lado; boni…",2022-04-21 01:22:14+00:00,Twitter for Android,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,8,0,0,0
78,1516950255706992640,"@Tarantula_a_a 킄
엄마가미안해토노쨩",2022-04-21 01:21:39+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ko,0,0,0,0
79,1516950078933585920,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:20:57+00:00,Twitter for iPhone,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
80,1516950025623982081,"Tem uma fodendo tarantula aqui no meu quarto, pera é pequena, deve ser um macho",2022-04-21 01:20:44+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,0,1,0,0
81,1516949011281833984,"Ooolala, bruv! I am grateful for your quarantine bread. The rain drops are voluptuous! My tarantula, Gonzo is teaching me how to be a better person! Later!",2022-04-21 01:16:42+00:00,"Cheap Bots, Done Quick!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
82,1516948726765424640,Disaster strikes when Bruce Patman and Jade Wu are trapped in Knott's Berry Farm armed with only a a broken fish tank and a tarantula!,2022-04-21 01:15:34+00:00,"Cheap Bots, Done Quick!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
83,1516948706339262465,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 01:15:29+00:00,Twitter for Android,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
84,1516948454760759297,Pegue un grito pensando que había una tarántula y era UN CARGADOR JAJAJJAJA,2022-04-21 01:14:29+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,0,0,1,0
85,1516948269695389696,"@DylanBunBun Given how tiny Ms Tarantula is alone, I now want to see Diane AND Tarantula toying and playing with such a ""big"" bad wolf.&lt;3

More please.",2022-04-21 01:13:45+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
86,1516947596140494849,@bokadilIo Q MIERFA ME SALIÓ UNA FOTO DE UNA TARÁNTULA EN LA TL QN FUE VOY A GRITAR M DIÓ HORMIGUEO HORRIBLE,2022-04-21 01:11:05+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",es,0,2,0,0
87,1516947096628338689,"RT @REjercitos: 🇷🇺🔥🇺🇦 #Rusia vs #Ucrania (día 56) - Comenzamos un día más nuestro #hilo diario sobre la #GuerraEnUcrania con este vídeo, en…",2022-04-21 01:09:06+00:00,Twitter for Android,"{'retweet_count': 154, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,154,0,0,0
88,1516946436675485697,#TARANTULA | ULTRA Q Kaiju Encyclopedia https://t.co/dOEqRzaXFa #ultraq #hirokosakurai桜井浩子 #kenjisahara佐原健二 #gumonga #kingghidorah #yasuhikosaijo西條康彦西条康彦 #kumonga #minilla #kamacuras #akikowakabayashi若林映子,2022-04-21 01:06:28+00:00,Revive Social App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,0,0,0,0
89,1516946307591532545,"RT @NASAHubble: The Tarantula Nebula is a huge star-forming region located 170,000 light-years from Earth.

The collection of stars in the…",2022-04-21 01:05:57+00:00,Twitter for iPad,"{'retweet_count': 835, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,835,0,0,0
90,1516945601413406720,Day 5. I fed the Electric blue a cricket leg today. My family still hasn’t noticed that I got a new tarantula at the pet expo https://t.co/QnWoriWufT,2022-04-21 01:03:09+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,0,0,2,0
91,1516944831041335296,brrrrrp beep bloop! tarantula bot https://t.co/8ozxruXOaw,2022-04-21 01:00:05+00:00,Twitter,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",in,1,0,3,0
92,1516944352311926784,RT @HubbleTelescope: The Tarantula Nebula’s claim to fame is that it’s the most active starburst region in the nearby universe. A plethora…,2022-04-21 00:58:11+00:00,Twitter Web App,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,122,0,0,0
93,1516944284859211779,"Tito &amp; Tarantula - ""After Dark"" (Official Video) https://t.co/BXTbujCmSq a través de @YouTube",2022-04-21 00:57:55+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,0,0,0,0
94,1516944141489524736,"Uma tarântula, essa fiadamae tava escondinda no meu guarda-roupa https://t.co/zdXVX0KDnu",2022-04-21 00:57:21+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 2}",pt,0,0,7,2
95,1516944059515949058,"@Fjwilson76 Yep.  LoL I was hoping it'd be Tito &amp; Tarantula's ""White Train"". https://t.co/3JKQu5pzNi",2022-04-21 00:57:01+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
