,id,tweet_text,created_at,source,public_metrics,language,retweet_count,reply_count,like_count,quote_count
25,1514449106952867847,"Olajuwon, men DO cook bruh! #MAFS #MAFSBoston #MarriedAtFirstSight #MarriedAtFirstSightBoston🙄",2022-04-14 03:42:58+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",in,0,0,2,0
26,1514449059741847552,"RT @_SheIsBritt: Lindsay: you have a small 🍆, you have bedbugs, you don’t have a job, you don’t make as much money as me.

Mark: you’re too…",2022-04-14 03:42:47+00:00,Twitter for Android,"{'retweet_count': 55, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,55,0,0,0
27,1514448993719308290,RT @TheRichestEbony: Already annoyed with Noi and we only 10 minutes in. #MAFS #MarriedAtFirstSight https://t.co/bt1VvZVzqv,2022-04-14 03:42:31+00:00,Twitter for iPhone,"{'retweet_count': 52, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,52,0,0,0
28,1514448981761622017,RT @onesedonia: Right?! #MarriedAtFirstSight https://t.co/qpLR1QU1QW,2022-04-14 03:42:29+00:00,Pulse of Melbourne,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
29,1514448978334523395,RT @Luhv_Lee: Siracha is the last damn person that Noi should've talked to about her marital problems. Noi should be talking to someone tha…,2022-04-14 03:42:28+00:00,Currency Denominator Calculator,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
30,1514448960252956673,Siracha is the last damn person that Noi should've talked to about her marital problems. Noi should be talking to someone that will tell her YOU SHOULD BE CLEANING YOUR HOUSE TOO! #marriedatfirstsight #mafs #marriedatfirstsightboston,2022-04-14 03:42:23+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,1,1,1,0
31,1514448830225391616,RT @MoparJade: Damn Katina is doing the drive to Vermont too?? What does O contribute to this marriage aside from toxic masculinity and mis…,2022-04-14 03:41:52+00:00,Twitter for iPhone,"{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,41,0,0,0
32,1514448812919635972,His level of intensity &amp; his expectations and requirements of a 'wife' is a red flag....FOR ME. #MarriedatFirstSight,2022-04-14 03:41:48+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
33,1514448806787526661,"RT @_SheIsBritt: Lindsay: you have a small 🍆, you have bedbugs, you don’t have a job, you don’t make as much money as me.

Mark: you’re too…",2022-04-14 03:41:47+00:00,Twitter for iPhone,"{'retweet_count': 55, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,55,0,0,0
34,1514448786851958785,"RT @Luhv_Lee: Siracha is questioning that Steve told her Noi that he loved her within the first month, but...your damn sister said she love…",2022-04-14 03:41:42+00:00,Map Of Locations,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
35,1514448731592142849,"https://t.co/N1S9YmTwdm
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:41:29+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
36,1514448709404315649,RT @Morgand21: I really want to know what Olajuwon does for Katina? I have not seen him plan one thing for her it’s always her doing someth…,2022-04-14 03:41:24+00:00,Twitter for iPhone,"{'retweet_count': 36, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,36,0,0,0
37,1514448697517494275,RT @6l4ckG1rlM4g1c: Lindsay is complaining that Mark is taking digs at her … like we haven’t watched her for the eleventeenth time call him…,2022-04-14 03:41:21+00:00,Twitter for iPhone,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,15,0,0,0
38,1514448687690301444,"RT @SafemoonSurgeon: How to buy #safemoon ?

1. Download @safemoon wallet app
2. Tap “Buy” button and buy Smartchain #BNB using @moonpay 
3…",2022-04-14 03:41:18+00:00,Twitter for Android,"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,30,0,0,0
39,1514448665565446151,"https://t.co/heKVLJgWSt
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:41:13+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
40,1514448652760236035,"Siracha is questioning that Steve told her Noi that he loved her within the first month, but...your damn sister said she loves him first! Lol #marriedatfirstsight #mafs #marriedatfirstsightboston",2022-04-14 03:41:10+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,1,1,0,0
41,1514448640911286279,Ok I'm back! Man Lindsey sure knows how to kick a man when he is down! Dang he doesn't need to be reminded of the things that have gone wrong for him lately. Just stomp right on his ego. I'd be done with her. #MAFS #MarriedAtFirstSight,2022-04-14 03:41:07+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
42,1514448620157816832,"https://t.co/a4BTI8Eb9l
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:41:02+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,0,1,0,0
43,1514448569738145792,"https://t.co/FG6f3Y00Sr
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:40:50+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
44,1514448566676340741,RT @TheRichestEbony: Already annoyed with Noi and we only 10 minutes in. #MAFS #MarriedAtFirstSight https://t.co/bt1VvZVzqv,2022-04-14 03:40:50+00:00,Twitter for iPhone,"{'retweet_count': 52, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,52,0,0,0
45,1514448564268658693,@1MadPoet Tommy need to show up. #MAFS #MAFSBoston #MarriedAtFirstSight #MarriedAtFirstSightBoston #readytolove,2022-04-14 03:40:49+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
46,1514448514151030786,"https://t.co/gkXSuU79kl
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:40:37+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
47,1514448472514207754,"RT @TheelastPAIGE: Olajuwon: “I don’t want to be taking care of a kid and someone else…”

Umm..that’s literally what a family is.. 

THROW…",2022-04-14 03:40:27+00:00,Twitter for iPhone,"{'retweet_count': 95, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,95,0,0,0
48,1514448363806412803,https://t.co/NL7bNA4gHk #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:40:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
49,1514448363621597189,https://t.co/7yDzBpIQNJ #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:40:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
50,1514448363378421765,https://t.co/cGtaUns8LM #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:40:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
51,1514448363172909062,https://t.co/qvxdGgSSda #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:40:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
52,1514448363088973831,https://t.co/NHa6k6Rb6Y #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:40:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
53,1514448362271039490,https://t.co/cfj6Hf8BKO #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:40:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
54,1514448289592193025,"In the few clips I see of Mark for 2 hours a week, it seems his energy is totally different. Leading up to and on wedding day he was so energetic and zealous. Now, he just seems worn. #MAFS #MarriedAtFirstSight",2022-04-14 03:39:43+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
55,1514448221732589573,"RT @_littleone19: Sooo, Olajuwon OBVIOUSLY believes in gender roles BUT he doesn’t want to take care of a baby and a wife?!?! Boy, that is…",2022-04-14 03:39:27+00:00,Twitter for iPhone,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,13,0,0,0
56,1514448189562265610,Mark said Lindsey's hyper.  What did I miss? #MarriedatFirstSight,2022-04-14 03:39:20+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
57,1514448168896765952,Mark is trying to hard to convince himself that there is more good in Lindsey than bad. #MAFS #MAFSBoston #MarriedAtFirstSight #MarriedAtFirstSightBoston,2022-04-14 03:39:15+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,0,0,2,0
58,1514448086751395840,"RT @BrownViolate: Olajuwon hairline goes further back every time he disrespects Katina 
#MarriedAtFirstSight #MAFS https://t.co/JHV9UwkyMH",2022-04-14 03:38:55+00:00,Twitter Web App,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,21,0,0,0
59,1514447998201348096,"Olajuwon is leading Katina and us on.  I see you, dude. #MarriedatFirstSight",2022-04-14 03:38:34+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
60,1514447619250028546,Right?! #MarriedAtFirstSight https://t.co/qpLR1QU1QW,2022-04-14 03:37:04+00:00,Twitter for iPad,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
61,1514447573637304328,RT @Luhv_Lee: Steve is too good for Noi lol Actually...I could see Steve and Katina together lol #MAFS #Marriedatfirstsight #marriedatfirst…,2022-04-14 03:36:53+00:00,scrap-project,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
62,1514447569774120973,Steve is giving  big dick energy #mafs #marriedatfirstsight #MarriedAtFirstSightBoston,2022-04-14 03:36:52+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",en,0,1,5,0
63,1514447560357957638,"RT @TheelastPAIGE: Olajuwon: “I don’t want to be taking care of a kid and someone else…”

Umm..that’s literally what a family is.. 

THROW…",2022-04-14 03:36:50+00:00,Twitter for iPhone,"{'retweet_count': 95, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,95,0,0,0
64,1514447537133871104,"WEAK A** STEVE !!! 

#MAFS #MarriedAtFirstSight #MAFSBoston",2022-04-14 03:36:44+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
65,1514447524643278854,Man! Lindsey be off that LiQuOr! 🥴 #MAFS #MarriedAtFirstSight https://t.co/za1LhPPapN,2022-04-14 03:36:41+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,0,1,3,0
66,1514447449389215744,Thank you #MarriedAtFirstSight for at least not showing us the dogs eating alpaca afterbirth. Good to know there are limits 😂,2022-04-14 03:36:23+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
67,1514447440077750279,"RT @jesyeze: Lindsey can make a joke about Mark’s sex habits, but can’t take a joke about always being the one to start a fight. Make it ma…",2022-04-14 03:36:21+00:00,Twitter for iPhone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,5,0,0,0
68,1514447427238961159,Every time Olajuwon talks about his marriage he only focuses on what Katina is doing. Is Katina a single married woman?? #MarriedAtFirstSightBoston #mafs #MarriedAtFirstSight https://t.co/qYu6CPCF0y,2022-04-14 03:36:18+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",en,0,0,8,1
69,1514447380288000006,"RT @bitsofmank: steve got that post memorized word for word, that man is hurting 😭 lmao #MAFS #MarriedatFirstSight",2022-04-14 03:36:07+00:00,Twitter for Android,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,5,0,0,0
70,1514447305058959360,RT @GlamorousPearl8: Every week I realize more and more Noi does not deserve Steve or someone like Steve. #MarriedAtFirstSight #MAFS,2022-04-14 03:35:49+00:00,Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
71,1514447278030917636,"https://t.co/a3CU28k15Y
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:35:42+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
72,1514447272200716290,RT @GlamorousPearl8: Every week I realize more and more Noi does not deserve Steve or someone like Steve. #MarriedAtFirstSight #MAFS,2022-04-14 03:35:41+00:00,Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
73,1514447196644691969,"https://t.co/maC9hQ7cJz
.
.
.
#AEWDynamite #Survivor Hornets #MAFS Hawks #MarriedAtFirstSight Pelicans #RHOC Miles Bridges  Moskva CJ McCollum Brandon Ingram Spurs Vlad Suzuki Charlotte Jose Alvarado Black Sea Lamelo Samoa Joe Zion Great Khali John Sterling Tori Trae Young Pels",2022-04-14 03:35:23+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
74,1514447147638288386,"RT @SafemoonSurgeon: How to buy #safemoon ?

1. Download @safemoon wallet app
2. Tap “Buy” button and buy Smartchain #BNB using @moonpay 
3…",2022-04-14 03:35:11+00:00,Twitter for Android,"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,30,0,0,0
75,1514447105854787585,@neisyboo I have a feeling that he’s saying shut up to himself. Like “why can’t I just shut up” or something. #mafs #marriedatfirstsight,2022-04-14 03:35:01+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
76,1514447104034459651,https://t.co/dqK2Nt8hS5 #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:35:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
77,1514447103686320128,https://t.co/JIH3Xu7Wu4 #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:35:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
78,1514447103162040322,https://t.co/lurAveJ7nr #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:35:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
79,1514447103145218051,https://t.co/WJTBrDMDas #AEWDynamite  Hornets #Survivor  #MAFS  Hawks #MarriedAtFirstSight #RHOC  Moskva  Miles Bridges Brandon Ingram #usa  #love #travel #Biden #Trump #newyork  #instagram   #america  #fashion    #california   #NewYorkCity,2022-04-14 03:35:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
